Country,Cluster,PC1_Score,PC2_Score,Age,Gender,Education_Level,Settlement_Type,Marital_Status,Employment_Status
Cntry_7,1,1.15095250773244,1.8184890358384016,66.0,1.0,1.0,1.0,4.0,3.0
Cntry_7,2,0.6754569208154679,-0.8551604785847998,23.0,1.0,3.0,2.0,1.0,6.0
Cntry_7,1,1.314312887976002,-0.7595614966639743,22.0,1.0,4.0,2.0,1.0,6.0
Cntry_7,1,1.7081612885110924,-0.5536827776562635,23.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,2,-0.6044804025823071,-1.7574743491333782,55.0,1.0,1.0,1.0,6.0,6.0
Cntry_7,0,-0.5533705399006125,0.6303268922989441,47.0,2.0,4.0,2.0,4.0,4.0
Cntry_7,1,1.6479669290812908,-0.2500226367932575,20.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,2,0.49739016842521755,-1.9447817095287192,50.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,1,2.6202048015674397,1.1500958565003292,23.0,1.0,6.0,2.0,1.0,5.0
Cntry_7,0,-1.4637896308126914,0.7134548246335721,28.0,1.0,6.0,1.0,1.0,6.0
Cntry_7,0,-2.073236038077418,0.03707583120525888,34.0,2.0,3.0,1.0,7.0,4.0
Cntry_7,2,0.44953629059006756,-1.8425780508007332,39.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,2,-0.8783004461382196,0.017576200893910533,28.0,2.0,6.0,1.0,3.0,1.0
Cntry_7,2,0.6254191261557531,-0.7780735994725023,34.0,2.0,4.0,1.0,3.0,4.0
Cntry_7,1,0.40579111348778885,0.44104861399813117,20.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,1,2.0577484119429172,-0.8686388066673253,23.0,1.0,3.0,1.0,1.0,2.0
Cntry_7,2,0.6604986422678425,-0.8118032168607373,18.0,2.0,1.0,1.0,1.0,4.0
Cntry_7,1,1.8406016699349423,0.4143496084457913,20.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,1,2.7225562301772426,-0.285056137030726,29.0,2.0,4.0,1.0,1.0,4.0
Cntry_7,1,2.6969324130901153,2.497996903616431,24.0,1.0,5.0,1.0,1.0,5.0
Cntry_7,2,-1.7323375011516542,-1.7247206470778231,60.0,2.0,1.0,1.0,7.0,4.0
Cntry_7,1,2.2690268594687133,1.0648343107469527,19.0,1.0,3.0,1.0,1.0,5.0
Cntry_7,0,-0.7434368662635116,-0.3608923782858761,34.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,0,-2.230104794734786,0.43788303070361245,21.0,1.0,7.0,1.0,4.0,1.0
Cntry_7,1,2.022445873220866,-0.44153697893289334,18.0,1.0,3.0,1.0,1.0,5.0
Cntry_7,1,2.323541202273269,-0.6884191206733957,30.0,1.0,7.0,1.0,4.0,1.0
Cntry_7,1,1.861340225793287,-1.5493937553406343,36.0,2.0,2.0,2.0,6.0,4.0
Cntry_7,1,2.8537193351489787,0.763895137391648,57.0,1.0,3.0,2.0,6.0,3.0
Cntry_7,1,1.336417911303033,-0.3512156512128825,25.0,1.0,3.0,2.0,1.0,2.0
Cntry_7,0,-3.1811575942272423,1.3939294881449775,24.0,1.0,2.0,1.0,1.0,2.0
Cntry_7,1,1.1772861138024069,-0.27379395031673487,30.0,1.0,3.0,1.0,1.0,2.0
Cntry_7,0,-1.8196943733740616,0.7309673866558205,31.0,1.0,3.0,1.0,4.0,2.0
Cntry_7,2,-0.1979380904531119,-1.6361544872467317,42.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,1,1.360994186410992,-1.0923017001567052,52.0,1.0,1.0,1.0,4.0,6.0
Cntry_7,1,2.190295853741132,1.030026233235032,51.0,1.0,3.0,1.0,6.0,1.0
Cntry_7,1,3.0193981777464036,0.6830355875200557,31.0,1.0,3.0,1.0,1.0,6.0
Cntry_7,0,-1.8518533794499252,0.04672309813181999,58.0,2.0,2.0,1.0,7.0,4.0
Cntry_7,2,-1.9864179642526731,-1.4372775682651946,70.0,2.0,1.0,1.0,6.0,4.0
Cntry_7,1,3.4153632811122656,1.2514585571231651,34.0,1.0,6.0,1.0,1.0,7.0
Cntry_7,2,-0.1315489687507712,-0.3925752337112649,29.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,0.5521656286282781,-3.388773151118948,29.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,0.591124661460168,-0.21060697259269595,28.0,1.0,5.0,1.0,1.0,1.0
Cntry_7,2,-0.0029958383580287375,-1.7992600940240076,25.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-0.07363811236109935,0.7034681488105031,51.0,2.0,3.0,1.0,7.0,4.0
Cntry_7,0,-0.32991241829840734,0.7080907097406863,22.0,1.0,3.0,1.0,1.0,6.0
Cntry_7,2,-1.0040957222217208,-0.9964229309337522,33.0,2.0,5.0,2.0,4.0,1.0
Cntry_7,1,1.8577779061761956,-0.5247583850870184,40.0,2.0,2.0,2.0,6.0,4.0
Cntry_7,0,-2.746898224447127,-1.063065631691601,34.0,2.0,1.0,2.0,4.0,4.0
Cntry_7,1,1.09550112111502,-0.5075884924625588,24.0,1.0,5.0,2.0,1.0,2.0
Cntry_7,0,-0.9000225503560326,-0.204144677254481,32.0,1.0,5.0,2.0,4.0,2.0
Cntry_7,0,-1.1467335397683285,1.1311591902599991,22.0,1.0,1.0,2.0,1.0,6.0
Cntry_7,1,1.0933915191654566,-0.05852054768866834,57.0,1.0,2.0,2.0,4.0,6.0
Cntry_7,0,-1.3687446450691252,-1.122708603219856,48.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,0.02170893023254437,-1.2294479691186586,33.0,2.0,4.0,1.0,4.0,4.0
Cntry_7,1,2.334904831192303,-1.5797062332411398,25.0,1.0,3.0,1.0,1.0,6.0
Cntry_7,0,-1.4785376538815156,-1.2108937180178687,46.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,2,-0.8024817604771343,-1.9161337162603225,32.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,-0.4627764585748512,-1.2413417661239423,20.0,2.0,2.0,2.0,1.0,4.0
Cntry_7,1,0.8310909944315188,-0.4348898747210491,48.0,1.0,2.0,2.0,4.0,6.0
Cntry_7,2,-0.3831756380229717,-1.0454824024039382,42.0,1.0,2.0,2.0,4.0,2.0
Cntry_7,1,3.040902986902269,0.01922860934658728,30.0,2.0,5.0,1.0,4.0,4.0
Cntry_7,1,2.6917650019981103,-2.086518895641193,20.0,2.0,3.0,2.0,4.0,5.0
Cntry_7,1,4.227539596570391,0.9259193444156789,27.0,1.0,4.0,2.0,1.0,6.0
Cntry_7,1,2.076648719033357,0.7357570971567674,23.0,1.0,3.0,2.0,1.0,6.0
Cntry_7,1,2.799010841946201,0.34585536060479094,29.0,1.0,2.0,1.0,4.0,2.0
Cntry_7,1,0.2489236860453878,-0.03712542462635635,33.0,1.0,3.0,1.0,4.0,1.0
Cntry_7,2,-0.006313864525760954,-0.3143276056472127,40.0,2.0,2.0,1.0,7.0,4.0
Cntry_7,2,-1.8667175396879843,-0.628352053395166,29.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,2,-2.7305905997182345,-1.967200611808822,32.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,2,0.5422938938745224,-1.0833070469828547,23.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,1.6050522703702863,-1.054553583989682,45.0,1.0,2.0,1.0,4.0,2.0
Cntry_7,2,0.6200890847258591,-1.5841899669270214,35.0,2.0,6.0,1.0,1.0,4.0
Cntry_7,2,-0.6467163356080954,-1.2152781700768251,30.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-2.7428080208189467,2.201819366443211,19.0,1.0,2.0,1.0,1.0,5.0
Cntry_7,0,-2.403285614705221,0.3269930425651467,31.0,1.0,1.0,1.0,4.0,2.0
Cntry_7,2,0.2876280228158521,-0.7752271623931436,28.0,1.0,2.0,1.0,4.0,2.0
Cntry_7,0,-2.055477578705299,0.7897757659673595,20.0,1.0,4.0,1.0,1.0,5.0
Cntry_7,1,2.0800410901895336,-0.6340442222008285,18.0,1.0,3.0,1.0,1.0,2.0
Cntry_7,2,0.6604986422678425,-0.8118032168607373,18.0,2.0,1.0,1.0,1.0,4.0
Cntry_7,1,2.30648168489829,-0.3566096289824229,21.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,1,1.3658567588219368,2.2379835845443377,19.0,2.0,4.0,1.0,1.0,5.0
Cntry_7,0,-0.725129866884945,0.8467965379261202,49.0,1.0,3.0,1.0,4.0,2.0
Cntry_7,0,-1.7434376868853725,-0.21452264795771156,43.0,1.0,2.0,2.0,4.0,1.0
Cntry_7,1,1.5002095233534203,0.5730464617807899,20.0,1.0,3.0,2.0,1.0,2.0
Cntry_7,2,-1.209259264369929,-0.880382691183852,57.0,2.0,5.0,1.0,1.0,4.0
Cntry_7,1,2.130458229032817,-0.23434922143765113,20.0,2.0,4.0,1.0,4.0,4.0
Cntry_7,1,2.4340461170930934,0.41540327955701145,18.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,1,1.2020651467715495,1.3137214715506649,22.0,2.0,4.0,1.0,1.0,5.0
Cntry_7,1,1.7589502010344158,1.6663378277565568,21.0,1.0,6.0,2.0,1.0,5.0
Cntry_7,0,-2.7088691971567327,-0.16469112028007812,42.0,2.0,5.0,1.0,5.0,1.0
Cntry_7,0,-1.4637229353363392,1.5776576901687223,23.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,2,-0.9649411137150907,-1.5972013687357507,22.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,2,-0.20542149431031986,-0.6937042949201655,37.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-1.0298995089742173,-0.5801483595403639,50.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-0.9015361575141442,0.32723642305408146,25.0,1.0,6.0,1.0,4.0,2.0
Cntry_7,2,1.5954457742575523,-2.4939059597699402,55.0,1.0,3.0,1.0,4.0,3.0
Cntry_7,0,-1.0941529775220888,2.162276362156188,22.0,1.0,4.0,1.0,4.0,6.0
Cntry_7,2,-2.2183255270421354,-1.5443988451368567,31.0,2.0,1.0,2.0,4.0,4.0
Cntry_7,1,3.3469348463422985,1.3061706667355608,44.0,1.0,2.0,1.0,1.0,2.0
Cntry_7,2,-0.3172779500826849,-1.5231855641763499,40.0,2.0,5.0,1.0,4.0,4.0
Cntry_7,1,1.7217407766288872,-0.23980880798228377,50.0,1.0,3.0,1.0,4.0,2.0
Cntry_7,2,-0.26122657104541047,-0.9068888100182556,34.0,2.0,6.0,2.0,4.0,1.0
Cntry_7,2,0.10090605655862395,-1.1210697299281505,32.0,2.0,3.0,2.0,4.0,4.0
Cntry_7,1,0.930386495700189,0.35232271424380474,25.0,1.0,4.0,2.0,1.0,7.0
Cntry_7,0,-1.3640722321554168,0.4198280898201734,30.0,2.0,4.0,2.0,1.0,5.0
Cntry_7,2,0.99974794119518,-2.8800820763429584,27.0,2.0,2.0,2.0,1.0,6.0
Cntry_7,1,1.51161610458288,-0.892677851284968,30.0,2.0,6.0,2.0,4.0,4.0
Cntry_7,1,3.045226433039872,0.4038859220474851,20.0,2.0,5.0,1.0,1.0,4.0
Cntry_7,1,0.8279460087983465,2.175305820415711,20.0,1.0,4.0,2.0,1.0,5.0
Cntry_7,0,-2.2780321376962736,-0.7395713403606242,43.0,1.0,2.0,1.0,4.0,1.0
Cntry_7,2,-1.1574473156333132,-2.187978711409309,21.0,2.0,2.0,2.0,1.0,4.0
Cntry_7,0,-0.14769575093667908,-0.1442327412458827,46.0,1.0,6.0,2.0,6.0,3.0
Cntry_7,1,3.4383974017651044,1.399841972633841,18.0,1.0,3.0,1.0,4.0,6.0
Cntry_7,2,-0.8255786295494443,-0.9086409029340811,20.0,2.0,4.0,2.0,1.0,5.0
Cntry_7,0,-2.4853374031751607,0.569428662080733,36.0,2.0,6.0,2.0,4.0,1.0
Cntry_7,1,3.217695747857757,0.06438013147503341,26.0,2.0,6.0,2.0,4.0,4.0
Cntry_7,0,-0.9002638260921246,-0.6269512618227755,18.0,2.0,3.0,2.0,1.0,5.0
Cntry_7,0,-0.8913107573149361,2.0177919392317754,25.0,2.0,6.0,1.0,4.0,4.0
Cntry_7,2,-0.4070617236141844,-0.6669212031498729,43.0,1.0,2.0,1.0,4.0,6.0
Cntry_7,2,-2.0416848680208513,-2.288793917138464,45.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,1,2.481471506062598,0.7243747624846548,28.0,1.0,2.0,2.0,4.0,1.0
Cntry_7,2,0.09196909016635833,-0.26299276432668306,28.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,2,-0.7233904121439366,-0.7015823788503294,30.0,2.0,3.0,2.0,4.0,4.0
Cntry_7,0,-2.256013068276571,-0.6104300844135345,30.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,1,0.6940980715967848,1.3982109585314713,33.0,2.0,4.0,2.0,1.0,4.0
Cntry_7,0,-1.8997516528414744,0.9638375154368664,33.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,2,0.09042640819487889,-1.0392607828862725,36.0,2.0,6.0,2.0,4.0,1.0
Cntry_7,1,0.6982930846905387,0.32622513503230727,22.0,2.0,3.0,2.0,4.0,4.0
Cntry_7,0,-0.6547879348835708,2.2013486445851944,24.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,0.6785822197323025,-1.6194243345949018,34.0,1.0,2.0,2.0,4.0,7.0
Cntry_7,2,0.3970630144455027,-2.254579859080433,29.0,2.0,3.0,2.0,1.0,6.0
Cntry_7,2,0.8541111600980686,-1.5729353117302365,31.0,2.0,3.0,2.0,1.0,4.0
Cntry_7,1,1.2857343716065137,0.19985614954618303,27.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,3.16604410015391,1.6349120838937483,27.0,1.0,4.0,2.0,1.0,7.0
Cntry_7,1,0.7181564332993436,-0.15814205850737167,42.0,1.0,3.0,2.0,4.0,2.0
Cntry_7,1,2.363965522121527,1.943643470335626,28.0,1.0,3.0,2.0,4.0,5.0
Cntry_7,0,-2.021568601262759,-1.1284477946509386,35.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,2,-1.010329855148247,-1.7103818726089384,40.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,0,-0.5467753227674723,0.8028775954870441,20.0,1.0,3.0,2.0,1.0,6.0
Cntry_7,2,-1.1053257834912986,-2.181384469739306,44.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,0,-0.6629875438507987,1.308231982268178,25.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,1,3.7654347044089733,0.6557410284913495,18.0,1.0,3.0,1.0,3.0,5.0
Cntry_7,0,-2.5243447983088947,-0.40458984084525657,30.0,2.0,2.0,2.0,7.0,4.0
Cntry_7,2,0.24766914506240786,-1.0360725737827077,21.0,2.0,4.0,1.0,1.0,5.0
Cntry_7,2,0.3648019381709583,-1.3771931328483473,55.0,1.0,2.0,1.0,4.0,3.0
Cntry_7,0,-0.9787779960278467,1.11389415115095,40.0,2.0,4.0,1.0,4.0,4.0
Cntry_7,1,1.0066838576903163,-0.6728367391335348,38.0,1.0,6.0,1.0,4.0,2.0
Cntry_7,0,-0.43380019846987683,-0.08594739357092192,23.0,1.0,4.0,1.0,1.0,2.0
Cntry_7,2,0.06730494523492422,-1.7445928239477613,24.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,0,-0.24715009574905228,-1.0131293209857388,51.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,1.7899844190970906,0.036666945423203395,22.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,1,1.0727205042405354,-0.7410765607014932,20.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,0,-3.283542429869763,0.03643863830210567,51.0,1.0,5.0,1.0,7.0,2.0
Cntry_7,0,-1.8876564856619458,-0.7548186504445448,18.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,2.1287178035934855,-0.5739401155329864,39.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,1.4374620126904707,0.713958468402443,19.0,2.0,4.0,1.0,1.0,5.0
Cntry_7,1,0.9656930330615425,-0.7253246063083684,35.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,0,-2.664090972569047,-0.12933459695478466,40.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-0.22555347840363996,-0.3010041669876387,25.0,1.0,3.0,1.0,1.0,2.0
Cntry_7,0,-0.8424501630927869,1.1772885591394846,27.0,2.0,6.0,1.0,6.0,6.0
Cntry_7,0,-2.194616508644834,1.6545109643788403,18.0,1.0,4.0,1.0,1.0,5.0
Cntry_7,0,-3.136973298622207,1.914842558530069,45.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,1,2.208963027276095,-1.203223736491318,40.0,1.0,6.0,1.0,6.0,1.0
Cntry_7,1,1.156593520792614,-0.8169332975591483,32.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,-0.11812771553525421,-0.5198837259173935,55.0,2.0,2.0,1.0,4.0,1.0
Cntry_7,2,-1.4768838656011065,-1.4110583548837832,37.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,1,0.5381493871015333,1.9815419973709245,25.0,1.0,4.0,1.0,1.0,5.0
Cntry_7,1,1.8862676611515954,-0.23421787118335452,18.0,1.0,4.0,1.0,1.0,2.0
Cntry_7,1,1.0968126677720096,-0.6816062676818696,50.0,1.0,4.0,1.0,4.0,2.0
Cntry_7,1,0.13484094722033865,2.331837001859668,24.0,1.0,4.0,1.0,1.0,6.0
Cntry_7,2,0.39074781486572063,-3.14083550277021,39.0,2.0,1.0,1.0,1.0,4.0
Cntry_7,2,-0.7311071591514315,-2.4505186043594116,33.0,1.0,2.0,1.0,1.0,7.0
Cntry_7,0,-0.2863975132103558,0.13398413735419118,38.0,1.0,6.0,1.0,1.0,6.0
Cntry_7,0,-1.3548853703122226,-0.6388093852816148,27.0,2.0,4.0,1.0,4.0,4.0
Cntry_7,2,-0.9755561048488044,-3.023611037031828,24.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,0,-2.0949177440681246,-0.4063359143277061,35.0,1.0,3.0,1.0,4.0,7.0
Cntry_7,1,0.643362708272862,1.199570871441695,30.0,1.0,5.0,1.0,1.0,7.0
Cntry_7,1,1.3589671174059943,-1.4264767991043068,29.0,1.0,4.0,1.0,4.0,7.0
Cntry_7,2,1.1179567767042555,-1.5567988553032577,29.0,1.0,6.0,1.0,1.0,6.0
Cntry_7,2,-0.05886311841077146,-0.7191953426653266,45.0,2.0,3.0,1.0,7.0,4.0
Cntry_7,1,1.743472042020194,-1.3452955207384272,36.0,1.0,6.0,1.0,4.0,1.0
Cntry_7,0,-1.839795183483519,0.3383859262935623,37.0,1.0,3.0,1.0,4.0,6.0
Cntry_7,0,-2.5152715707537614,0.10919168182010136,37.0,1.0,3.0,1.0,4.0,1.0
Cntry_7,2,-0.0004152772150746635,1.032582417151871,25.0,2.0,6.0,1.0,1.0,5.0
Cntry_7,1,0.7006929967930102,0.698043547762995,18.0,1.0,3.0,1.0,1.0,5.0
Cntry_7,0,-2.150211749788204,2.846620730366279,24.0,1.0,4.0,2.0,4.0,6.0
Cntry_7,0,-1.149458226223039,1.0251795763647342,20.0,1.0,2.0,2.0,5.0,2.0
Cntry_7,2,-2.4738741964299424,-2.297486288177787,50.0,2.0,2.0,1.0,7.0,4.0
Cntry_7,1,1.161451328312878,0.11733012812089982,35.0,2.0,6.0,1.0,4.0,1.0
Cntry_7,2,-1.3026521969376015,-0.9471715713403436,30.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,2,-0.08331495983527029,-1.5443856162759473,25.0,1.0,4.0,1.0,1.0,7.0
Cntry_7,1,1.4540507131484857,-1.0038470757056537,43.0,1.0,2.0,1.0,4.0,7.0
Cntry_7,1,1.716950343203698,-0.6562648637157936,30.0,2.0,5.0,1.0,1.0,2.0
Cntry_7,0,-1.3147666692508189,1.9848262985151632,19.0,1.0,5.0,1.0,1.0,5.0
Cntry_7,2,0.015533345849624328,-1.6870501056145601,29.0,2.0,2.0,1.0,1.0,6.0
Cntry_7,2,1.180678380964981,-1.8197911370099489,45.0,1.0,4.0,1.0,4.0,2.0
Cntry_7,1,1.9357450457860634,1.9560126741375883,22.0,1.0,3.0,1.0,1.0,2.0
Cntry_7,1,2.563102016850325,0.9916316136730476,49.0,1.0,3.0,1.0,4.0,1.0
Cntry_7,1,3.077502304799942,0.9394666811277727,23.0,1.0,3.0,2.0,1.0,5.0
Cntry_7,0,-1.4968628357859124,1.7218165070546165,29.0,1.0,3.0,2.0,1.0,6.0
Cntry_7,1,1.9989326167626809,-0.6850561742993923,25.0,1.0,2.0,1.0,1.0,2.0
Cntry_7,1,2.2202164458925897,1.3597109910010508,20.0,1.0,3.0,2.0,1.0,5.0
Cntry_7,1,2.209843272990002,0.02782268771648995,30.0,1.0,4.0,2.0,1.0,2.0
Cntry_7,0,-1.956330197375929,-0.6700046476558985,35.0,1.0,2.0,1.0,4.0,1.0
Cntry_7,1,2.9489784231756215,1.9931345250447268,42.0,1.0,5.0,2.0,4.0,1.0
Cntry_7,2,0.7605578975495989,-1.8498189999132255,33.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,1,2.2663829733911895,0.7662105558869806,21.0,1.0,4.0,1.0,1.0,5.0
Cntry_7,2,-1.5820448636851692,-2.386012879379986,33.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,1,1.2545920645939241,0.24549630060231323,25.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,-1.6159577691739282,-0.7879880126516635,48.0,2.0,1.0,1.0,6.0,4.0
Cntry_7,0,-0.458103094403931,-0.056372193754725124,23.0,1.0,4.0,1.0,1.0,5.0
Cntry_7,0,-3.013739350477686,1.0899989364334433,20.0,2.0,3.0,2.0,1.0,5.0
Cntry_7,0,-0.7878684093598538,1.0716119160148379,28.0,1.0,2.0,2.0,4.0,1.0
Cntry_7,1,3.682676595080161,0.39389324359855005,48.0,1.0,6.0,1.0,4.0,1.0
Cntry_7,1,1.26712428962435,-1.4905935802324093,31.0,1.0,4.0,1.0,1.0,2.0
Cntry_7,2,0.01630447044510667,0.5358345389968681,20.0,1.0,3.0,2.0,1.0,5.0
Cntry_7,1,1.2864470685991478,0.11124295559748348,23.0,1.0,3.0,2.0,4.0,5.0
Cntry_7,2,0.7574403107395233,-2.8486754314931586,29.0,1.0,2.0,1.0,4.0,3.0
Cntry_7,1,0.21588599791576404,-0.9115667386487425,40.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,0.5370064299514777,-0.8616255760975158,30.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,0,-2.559072175391663,-0.8662600258358406,25.0,2.0,1.0,2.0,4.0,6.0
Cntry_7,0,-0.033264395248280905,0.7489243342595815,34.0,1.0,2.0,2.0,4.0,6.0
Cntry_7,1,0.5477933919225545,0.23651063856298463,68.0,2.0,5.0,2.0,5.0,3.0
Cntry_7,0,-3.339394995614023,0.25569963758784514,18.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,1,2.1703039190912308,-0.18665863060276158,50.0,1.0,6.0,2.0,4.0,1.0
Cntry_7,1,1.2509106852191594,0.48625435799278083,19.0,2.0,3.0,2.0,1.0,5.0
Cntry_7,2,1.1444407821028515,-2.1029272596038235,39.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,0,-3.8974247955749455,-0.3811434358451131,35.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,2,1.5157718015710262,-3.3710260517340003,41.0,2.0,6.0,1.0,1.0,1.0
Cntry_7,1,1.9282505761651936,-0.7875557041839539,29.0,2.0,6.0,1.0,1.0,4.0
Cntry_7,0,-2.444217756441334,-1.2851788222562874,71.0,2.0,1.0,2.0,7.0,4.0
Cntry_7,0,-1.1234629101100981,-0.7499279302076612,40.0,1.0,3.0,1.0,4.0,1.0
Cntry_7,1,1.1766212960564897,-1.1803585293245387,29.0,1.0,2.0,1.0,1.0,1.0
Cntry_7,1,2.1351651983602755,-0.7617923709898047,28.0,2.0,4.0,1.0,1.0,4.0
Cntry_7,2,0.06815998229929382,-0.5191484427032478,40.0,1.0,2.0,1.0,1.0,6.0
Cntry_7,2,-0.9858901018634629,-1.7162364721268828,46.0,1.0,6.0,2.0,4.0,3.0
Cntry_7,2,0.6265004653363123,-0.5710497949050447,46.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,1,0.3599032194978897,0.45584526848526447,20.0,2.0,3.0,1.0,1.0,5.0
Cntry_7,1,2.735699689824409,-0.5832522322838033,28.0,1.0,5.0,1.0,4.0,2.0
Cntry_7,2,0.15714016581598203,-1.52162023089304,26.0,1.0,4.0,1.0,1.0,7.0
Cntry_7,1,2.649685651699004,-2.173694072133296,52.0,1.0,4.0,1.0,4.0,1.0
Cntry_7,1,1.2200234106823267,-0.9068925383096516,44.0,2.0,6.0,1.0,1.0,1.0
Cntry_7,2,1.1760499476869015,-2.0200861433577986,33.0,1.0,7.0,1.0,3.0,2.0
Cntry_7,2,0.9175489578110099,-2.227752572234792,23.0,1.0,5.0,1.0,1.0,5.0
Cntry_7,2,-1.3081610151391225,-2.4819698544181668,38.0,1.0,2.0,2.0,4.0,6.0
Cntry_7,1,0.9470301350299938,0.20028983894710894,20.0,1.0,3.0,2.0,1.0,6.0
Cntry_7,1,0.15079716304494858,0.41404782608731977,50.0,2.0,5.0,2.0,6.0,3.0
Cntry_7,1,0.4194379093294853,1.917316520472314,43.0,1.0,6.0,2.0,4.0,3.0
Cntry_7,1,0.03827562387561748,0.6330666865375308,18.0,1.0,4.0,2.0,1.0,5.0
Cntry_7,1,1.5436120211307123,-0.33435108355264853,22.0,1.0,4.0,2.0,1.0,5.0
Cntry_7,2,-0.03981441494663903,-1.181025812849256,28.0,1.0,3.0,1.0,4.0,1.0
Cntry_7,2,0.4645612653822363,-2.9665267270953333,44.0,2.0,3.0,1.0,4.0,5.0
Cntry_7,2,-0.6255072130331397,-2.6743559033710342,65.0,1.0,2.0,1.0,4.0,1.0
Cntry_7,1,0.5328938013845094,-0.17169536331556412,30.0,2.0,6.0,1.0,1.0,6.0
Cntry_7,2,-1.6464216498403945,-1.752046011795402,32.0,2.0,4.0,1.0,3.0,4.0
Cntry_7,2,0.2555263129962816,-2.3196611411767583,39.0,1.0,2.0,1.0,1.0,7.0
Cntry_7,2,0.8709605375669103,-2.2263236156639787,40.0,2.0,3.0,1.0,5.0,4.0
Cntry_7,1,0.3378169798076726,0.2557134309350477,26.0,2.0,3.0,1.0,1.0,4.0
Cntry_7,2,-0.6646800227400987,-2.858251083925282,55.0,1.0,2.0,1.0,4.0,7.0
Cntry_7,1,1.7337359427048793,-1.8790424731349973,35.0,1.0,3.0,1.0,1.0,7.0
Cntry_7,2,0.3289810070329025,-1.2801755096498126,29.0,1.0,2.0,1.0,1.0,7.0
Cntry_7,0,-1.1791628742998168,1.7626805106329269,32.0,2.0,2.0,1.0,1.0,4.0
Cntry_7,2,-0.7320890643407728,-1.8416000026904098,33.0,2.0,2.0,1.0,4.0,4.0
Cntry_7,2,0.48566095686448585,-1.1768114331331525,37.0,2.0,3.0,1.0,4.0,4.0
Cntry_7,1,0.6179530392171043,0.04280903740114371,56.0,1.0,6.0,2.0,4.0,1.0
Cntry_7,1,0.4525789709749042,1.942226928029874,44.0,1.0,2.0,2.0,7.0,2.0
Cntry_7,0,-0.13863321925142985,3.0337704932239817,19.0,1.0,3.0,2.0,1.0,5.0
Cntry_7,2,-0.11291372020005912,-2.0723221772641285,39.0,2.0,2.0,2.0,4.0,4.0
Cntry_7,2,-0.30068916126504813,-0.6782432816958418,25.0,2.0,6.0,2.0,1.0,4.0
